X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75
75.92	81.3061820156143	75.92	120.384635160803	75.92	94.9245490822975	75.92	91.9103411290445	75.92	89.6930346734562	75.92	80.2272828001134	75.92	134.138940768466	75.92	150.44014711146	75.92	142.136937566034	75.92	70.4723041833083	75.92	69.0261622511953	75.92	71.8711781455883
76.07	80.8666589838606	76.07	120.045132431767	76.07	94.5603349869993	76.07	91.4238091343787	76.07	89.1555022740755	76.07	80.0821351355189	76.07	133.63299180565	76.07	149.615247218938	76.07	141.687505127714	76.07	70.0494170314794	76.07	68.7579150871554	76.07	71.6728069949386
76.18	80.6594796053711	76.18	119.649000069421	76.18	94.354092402463	76.18	91.1827243887765	76.18	89.1039703891593	76.18	79.927868180403	76.18	133.306510895472	76.18	149.409563423777	76.18	141.961131136954	76.18	69.9465093939725	76.18	68.5183998822992	76.18	71.6045360812272
76.29	80.2969321279962	76.29	118.977294152512	76.29	93.9072416867918	76.29	90.9071919216675	76.29	88.6058014433332	76.29	79.5507675267903	76.29	133.083134842582	76.29	148.946787210902	76.29	141.174454306018	76.29	69.5177042881365	76.29	67.8853942383951	76.29	71.1607422721402
76.41	80.176077490544	76.41	118.718952676194	76.41	93.5119557260002	76.41	90.5627804465266	76.41	88.3481255837705	76.41	79.2422336165585	76.41	132.61919174601	76.41	148.689678358206	76.41	140.815317087332	76.41	69.5863121189714	76.41	67.902503054277	76.41	70.8022871051923
76.49	79.7962568474708	76.49	118.34003595711	76.49	93.4947647352101	76.49	90.304471840171	76.49	88.1763389382318	76.49	79.3279338282936	76.49	132.61919174601	76.49	148.346877511265	76.49	140.490381065429	76.49	69.2432647473062	76.49	67.628770217657	76.49	70.5121192869374
76.59	79.765936917771	76.59	118.027929585866	76.59	93.3076328339178	76.59	90.2208267393831	76.59	87.9901595020821	76.59	79.1949887082546	76.59	132.11643467425	76.59	148.25406303543	76.59	140.210916095296	76.59	68.8717996007558	76.59	67.497965485035	76.59	70.2445820497741
76.69	79.5890856864721	76.69	117.547779449909	76.69	92.8244886617034	76.69	90.0633870945687	76.69	87.6953445482142	76.69	78.7794245337198	76.69	131.571017922282	76.69	147.507017079759	76.69	139.92603666605	76.69	68.6429441731285	76.69	67.2352838873544	76.69	70.0683254778504
76.79	79.1963032916326	76.79	116.97749530536	76.79	92.3968894696193	76.79	89.6182052866023	76.79	87.5435955285656	76.79	78.5094663411969	76.79	131.549487727891	76.79	147.328645634174	76.79	139.732144829018	76.79	68.3058714565142	76.79	67.0532254959555	76.79	69.8520638853868
76.9	79.0236902779513	76.9	116.598648808104	76.9	92.2422369513402	76.9	89.4115938603067	76.9	87.1142033004246	76.9	78.0981496345038	76.9	131.102800512183	76.9	146.968762002146	76.9	139.236283978825	76.9	68.1686782487246	76.9	66.5571674582562	76.9	69.4254076339014
77.02	78.6483239517229	77.02	116.269651974728	77.02	92.0209780803325	77.02	89.2248156125293	77.02	86.979743126695	77.02	77.9311553207942	77.02	130.600382013259	77.02	146.190810841162	77.02	138.854483473238	77.02	67.780301295536	77.02	66.5975875216818	77.02	69.1410298254351
77.13	78.2296572691833	77.13	115.61709048046	77.13	91.5720705613671	77.13	88.7401046708094	77.13	86.5130607539441	77.13	77.7039800247478	77.13	130.398405657504	77.13	145.837710895982	77.13	138.552322679529	77.13	67.7913928192303	77.13	66.2492714907565	77.13	69.0840842759422
77.24	78.1133021221685	77.24	115.374345365727	77.24	91.3165588218718	77.24	88.3296404403576	77.24	86.5160832807936	77.24	77.4856419721749	77.24	129.844570954437	77.24	145.676777830329	77.24	137.897097606672	77.24	67.1458762562206	77.24	65.8963802507436	77.24	68.7485717745507
77.36	77.7853836620025	77.36	114.840605045261	77.36	91.0760294237641	77.36	88.3640686749023	77.36	86.0352462842282	77.36	77.3142894204288	77.36	129.586913694477	77.36	145.351225233095	77.36	137.674846142676	77.36	67.0944392744498	77.36	65.8108682709075	77.36	68.3902421179436
77.45	77.8889394540976	77.45	114.685641023201	77.45	90.8870396924504	77.45	87.9336952060887	77.45	85.70896256963	77.45	77.108664715373	77.45	129.209008165066	77.45	144.785783992298	77.45	137.520982904064	77.45	66.7343598650491	77.45	65.4859194616095	77.45	68.3049231859509
77.57	77.6254993970795	77.57	114.205022528804	77.57	90.4723147557462	77.57	87.7242603654374	77.57	85.58558931616	77.57	76.8984854921527	77.57	128.938084279728	77.57	144.638104266654	77.57	137.047617680452	77.57	66.7624314365893	77.57	65.2571595234309	77.57	68.0259761149665
77.65	77.0605177617422	77.65	113.773116189526	77.65	90.1138954017298	77.65	87.3656087990964	77.65	85.3655099191695	77.65	76.5431988301702	77.65	128.521905708901	77.65	144.151814874485	77.65	136.751658496203	77.65	66.3228434738775	77.65	65.0925577825219	77.65	67.9124651350666
77.75	76.9397026709646	77.75	113.377113451645	77.75	89.9249056704162	77.75	87.2967441152051	77.75	85.0735722910974	77.75	76.3204462632615	77.75	128.418842804917	77.75	143.534981833327	77.75	136.27296556292	77.75	66.2371096943915	77.75	64.7162993208817	77.75	67.4688165464668
77.86	76.7325993015762	77.86	113.273812318407	77.86	89.392298992605	77.86	86.9180171056096	77.86	84.6786046182486	77.86	76.269038033297	77.86	127.851988618201	77.86	143.20941280649	77.86	135.913954077759	77.86	65.7055668334197	77.86	64.4597592739724	77.86	67.2981827898823
78	76.7498586002588	78	112.481806842643	78	89.3579364764751	78	86.7975141773022	78	84.6099124451961	78	76.0462772515865	78	127.731740348751	78	143.123748852819	78	135.623314388379	78	65.5512476733052	78	64.2203224445105	78	66.9398490258743
78.09	76.202369105602	78.09	112.205183509416	78.09	89.0341149461491	78.09	86.4562882917984	78.09	84.3213477209638	78.09	75.7425879389324	78.09	127.109735110854	78.09	142.432203883418	78.09	135.396013652686	78.09	65.2662236690991	78.09	64.0046200898502	78.09	66.6559284464038
78.21	76.150599679683	78.21	111.568246266648	78.21	88.5359440766801	78.21	86.3185896680428	78.21	83.8921041912238	78.21	75.2800141965351	78.21	126.920809149408	78.21	142.534987097117	78.21	134.951583439061	78.21	65.2833692627222	78.21	63.7139252767712	78.21	66.5876869304197
78.33	75.9090172388525	78.33	111.396100399944	78.33	88.518769735954	78.33	85.8538639996434	78.33	83.8749380639558	78.33	75.1772145559192	78.33	126.680368379243	78.33	141.918254961086	78.33	134.541345851187	78.33	64.7862004351319	78.33	63.5600256070652	78.33	66.2805939483977
78.41	75.6550587046628	78.41	110.999219954224	78.41	88.0233820452323	78.41	85.6849413415878	78.41	83.6208756001019	78.41	74.9422307298854	78.41	126.110151432445	78.41	141.449699970063	78.41	134.040804053006	78.41	64.6727596484069	78.41	63.3102712846449	78.41	66.0991752185658
78.53	75.3272475125571	78.53	110.827102243534	78.53	87.6970490337613	78.53	85.3579595730604	78.53	83.1401958940163	78.53	74.7709342306586	78.53	125.543474461874	78.53	141.124253866973	78.53	133.801544093038	78.53	64.3985037619106	78.53	62.9512335266294	78.53	65.6897848796495
78.62	75.0117051632977	78.62	110.311570762213	78.62	87.694220685025	78.62	85.130956491749	78.62	82.8619147917729	78.62	74.594716112928	78.62	125.529662910221	78.62	140.890357116424	78.62	133.481563362479	78.62	64.2033118528847	78.62	62.841832624076	78.62	65.6664120910828
78.74	75.0684509318661	78.74	109.863238136398	78.74	87.2333191322877	78.74	84.9449394794744	78.74	82.814027124838	78.74	74.4283412322051	78.74	125.285901486264	78.74	140.302056949451	78.74	133.032471345107	78.74	63.8499919889179	78.74	62.5067117612934	78.74	65.3486290012576
78.84	74.5508577704842	78.84	109.312459819765	78.84	86.8382835697581	78.84	84.6179659230617	78.84	82.4363437605378	78.84	73.9315822056589	78.84	124.530337666912	78.84	139.839583501517	78.84	132.656479676422	78.84	63.6785846261436	78.84	62.3870325086215	78.84	65.1268772696971
78.97	74.3265684955006	78.97	109.226396858363	78.97	86.5463100459311	78.97	84.1705206449146	78.97	82.1273383109522	78.97	74.0172345613296	78.97	124.444480008376	78.97	139.462745985025	78.97	132.365935060542	78.97	63.4043287396472	78.97	62.0450923732817	78.97	64.9051255381366
79.08	74.1712856198173	79.08	108.796098475579	79.08	86.1169232078722	79.08	84.032852755129	79.08	81.7496631587666	79.08	73.5718587360712	79.08	124.186898820651	79.08	139.068794421627	79.08	131.819041074133	79.08	63.198639904318	79.08	61.7544409999113	79.08	64.4445655129132
79.17	73.9349036226188	79.17	108.124368099011	79.17	85.862428914423	79.17	83.8470457380709	79.17	81.8049529214057	79.17	73.3200564060309	79.17	123.634351609154	79.17	138.806281227207	79.17	131.506995511795	79.17	62.9826455815801	79.17	61.4879279651264	79.17	64.1440879750687
79.29	73.6709461112891	79.29	107.987139486853	79.29	85.8249414719305	79.29	83.6714540141552	79.29	81.5264907313738	79.29	73.4348231791127	79.29	123.414163469592	79.29	138.400771744313	79.29	131.255057677163	79.29	62.7186910764351	79.29	61.3441144799264	79.29	64.0692924042591
79.38	73.4001442731116	79.38	107.642510751513	79.38	85.3472522554004	79.38	83.1931973559476	79.38	81.255693349091	79.38	72.8405062853786	79.38	123.067775519341	79.38	138.172623132673	79.38	130.857663054102	79.38	62.3999476415511	79.38	61.0092933455177	79.38	63.8370995376744
79.49	73.4984177948667	79.49	107.143763525681	79.49	85.2581577438691	79.49	83.0347112814956	79.49	81.1144807278882	79.49	72.8524200090105	79.49	122.778808584306	79.49	137.39016428066	79.49	130.520163750354	79.49	62.0673348857778	79.49	60.8995927145903	79.49	63.5404979185114
79.59	72.9516308694537	79.59	106.609973368198	79.59	85.0381495442956	79.59	82.7458334603266	79.59	80.6892732639407	79.59	72.54934411042	79.59	122.22649164104	79.59	137.17930860573	79.59	130.293763675861	79.59	61.937221392095	79.59	60.5819349951235	79.59	63.3595569507007
79.72	72.7446291043349	79.72	106.420674026846	79.72	84.8492525307569	79.72	82.5565587512901	79.72	80.5004665688906	79.72	72.3095731554797	79.72	121.90027768173	79.72	136.939545861561	79.72	129.832400414506	79.72	61.6630103552939	79.72	60.3597104592882	79.72	63.035510635117
79.82	72.5775110660478	79.82	105.938702057459	79.82	84.4061327824863	79.82	82.3022120615613	79.82	80.315694387409	79.82	72.1607511840493	79.82	121.451190188595	79.82	136.437708401286	79.82	129.589065988679	79.82	61.3444916464001	79.82	60.1789292048775	79.82	62.7523677044576
79.93	72.3187991147162	79.93	105.818261521888	79.93	84.1657606959537	79.93	82.1129682999919	79.93	79.8523295759279	79.93	71.8182702173153	79.93	121.210859149208	79.93	135.787029044094	79.93	129.110686131219	79.93	61.1731362310245	79.93	59.8712808461749	79.93	62.5818455461443
80.05	72.2153110504118	80.05	105.336482960745	80.05	83.8567085248604	80.05	81.7344889862823	80.05	79.6807196682476	80.05	71.578538466259	80.05	120.97053631925	80.05	135.547297293037	80.05	128.666482127455	80.05	60.8475666884114	80.05	59.7516407299493	80.05	62.2749031983516
80.14	72.0310616736492	80.14	104.768754480959	80.14	83.6026587294333	80.14	81.5147183609629	80.14	79.3588314473382	80.14	71.2757781214055	80.14	120.521674235442	80.14	135.114249546546	80.14	128.201316495749	80.14	60.7005607607523	80.14	59.3830109288644	80.14	62.179473377273
80.26	71.7441137306173	80.26	104.372792616138	80.26	83.2006937905021	80.26	81.3693140077604	80.26	79.2989679257042	80.26	71.0593107392164	80.26	120.509586437224	80.26	134.730289944025	80.26	127.901489657318	80.26	60.3947868759551	80.26	59.214398126788	80.26	61.7563791455858
80.34	71.4564232071342	80.34	104.063225122461	80.34	83.0153898031376	80.34	80.9775303588632	80.34	78.9256081623951	80.34	70.7394609187037	80.34	119.94055670543	80.34	134.50278698956	80.34	127.726814444098	80.34	60.3335045469992	80.34	59.0850761272847	80.34	61.7121796654462
80.44	71.053739817858	80.44	103.839999898105	80.44	82.6278114603038	80.44	80.7962710360553	80.44	78.7454053386442	80.44	70.6820973484412	80.44	119.798385802756	80.44	134.133584137603	80.44	127.258071248837	80.44	60.1424859747376	80.44	58.758217282949	80.44	61.436304021132
80.55	70.9791296449105	80.55	103.478500642779	80.55	82.5554791831354	80.55	80.4998704698188	80.55	78.4322697412244	80.55	70.2485031863663	80.55	119.217253238898	80.55	133.898705717304	80.55	127.090975719086	80.55	59.7754026375355	80.55	58.5114926549571	80.55	61.2076522787961
80.66	70.7032147964731	80.66	103.014004992828	80.66	82.1091398218879	80.66	80.293461703088	80.66	78.0890896188632	80.66	69.9060782080199	80.66	118.908309047902	80.66	133.453572944863	80.66	126.458936594904	80.66	59.6040752351427	80.66	58.2551623023808	80.66	60.9178124105647
80.81	70.5595512781175	80.81	102.686725502748	80.81	81.7963470351903	80.81	79.9453095708757	80.81	77.9302477114476	80.81	69.8661336325891	80.81	118.567258763099	80.81	133.047312661089	80.81	126.479613334046	80.81	59.3567918144452	80.81	58.0766832075062	80.81	60.7572506532341
80.9	70.2548562457948	80.9	102.085021901015	80.9	81.5254709550862	80.9	79.6570312522983	80.9	77.7459177045891	80.9	69.7177436491206	80.9	118.238931335425	80.9	132.51194939889	80.9	125.878140558593	80.9	59.1757649372477	80.9	57.9133898669602	80.9	60.4915746546667
80.99	69.8812913304834	80.99	101.827533562832	80.99	81.3405013630813	80.99	79.8331848328209	80.99	77.184227937747	80.99	69.3468598575698	80.99	117.945040055746	80.99	132.319113743969	80.99	125.362272007419	80.99	58.9091434358432	80.99	57.6988946787515	80.99	60.2600804308329
81.11	69.7433605590692	81.11	101.655520177406	81.11	81.134536671573	81.11	79.4376279070525	81.11	77.1499155348624	81.11	68.9360137649576	81.11	117.567505143069	81.11	131.754235245296	81.11	125.140238508245	81.11	58.8406253177652	81.11	57.3230052185447	81.11	59.7827720098874
81.2	69.6857813578871	81.2	101.293663805892	81.2	80.5984578041809	81.2	79.0033966509113	81.2	76.8536658026243	81.2	68.7931929243505	81.2	117.2777807502	81.2	131.587447922642	81.2	125.07528293342	81.2	58.4219301123801	81.2	57.1444029132747	81.2	59.6731996407983
81.31	69.4271117004824	81.31	100.743155611043	81.31	80.2036159815055	81.31	79.0377967440186	81.31	76.8193477903882	81.31	68.5706183300428	81.31	117.123312758745	81.31	131.125201288562	81.31	124.596981280939	81.31	58.216342154361	81.31	56.9393361687875	81.31	59.6731996407983
81.4	69.2546679982417	81.4	100.41629316587	81.4	79.9804463008817	81.4	78.6077750599597	81.4	76.5104938883503	81.4	68.3137995962829	81.4	116.711389906779	81.4	130.851272797207	81.4	124.050355511296	81.4	57.9079561132887	81.4	56.9735146435426	81.4	59.1617167961469
81.52	69.1571363153819	81.52	100.124666701087	81.52	80.0188706562287	81.52	78.2681666750354	81.52	76.103407763744	81.52	68.0458568055008	81.52	116.194656137627	81.52	130.350586324038	81.52	123.876366876136	81.52	57.7614546996053	81.52	56.5028846250812	81.52	59.0668114301555
81.67	68.6743622019415	81.67	99.8150590208126	81.67	79.572604250091	81.67	78.0961861165922	81.67	75.983310250275	81.67	67.6863685261515	81.67	115.9887242731	81.67	129.939764851662	81.67	123.398143403069	81.67	57.4359874836758	81.67	56.2807690584528	81.67	58.8963450162549
81.76	68.4329771969077	81.76	99.3162448233162	81.76	79.2121557815196	81.76	77.7006291908238	81.76	75.7259795387583	81.76	67.3439995178898	81.76	115.388105397827	81.76	129.443355230594	81.76	123.056562242374	81.76	57.281819666314	81.76	56.0757399359301	81.76	58.58950300921
81.87	68.1053803305241	81.87	99.1098369675516	81.87	79.0405199063869	81.87	77.5630513094657	81.87	75.4514803156811	81.87	67.172815013759	81.87	115.267975057376	81.87	129.255059662121	81.87	122.578338769306	81.87	56.9392249725514	81.87	55.8194514810904	81.87	58.3678962608019
81.96	67.9046191857424	81.96	98.5089145875441	81.96	78.770182734485	81.96	77.1720817827526	81.96	75.2333170608131	81.96	67.0591425323626	81.96	114.785876627059	81.96	128.874531189149	81.96	122.438770025913	81.96	56.9470484386153	81.96	55.6053335495534	81.96	57.915216399749
82.07	67.9218587401708	82.07	98.3541360462859	82.07	78.6500556155739	82.07	76.9313434260769	82.07	74.9245559025136	82.07	66.8366406867375	82.07	114.477041620121	82.07	128.463768650031	82.07	122.02893469748	82.07	56.7072701142423	82.07	55.5711662460598	82.07	57.7959098212677
82.15	67.7322318468624	82.15	98.0445707583652	82.15	78.3239892596115	82.15	76.7250021242151	82.15	74.8730998121658	82.15	66.4600946835387	82.15	114.305458410862	82.15	128.343969747291	82.15	121.892322921336	82.15	56.296224488676	82.15	55.2807523717688	82.15	57.7277352196643
82.28	67.4736467358403	82.28	97.7350136758489	82.28	77.8777957847381	82.28	76.5186608223532	82.28	74.6329604500038	82.28	66.374516419421	82.28	113.773567693509	82.28	127.933215413578	82.28	121.226339486958	82.28	56.1249530847804	82.28	54.99034260018	82.28	57.3868540062434
82.39	67.0599056349623	82.39	97.3050669014839	82.39	77.8606382843526	82.39	76.3982957467175	82.39	74.2212871110087	82.39	65.9123921521045	82.39	113.464724481166	82.39	127.248622122253	82.39	120.884805943895	82.39	55.9365570021166	82.39	54.6657655250976	82.39	57.1141514971279
82.51	66.835799632797	82.51	96.9095171819328	82.51	77.5345719283903	82.51	76.0200019924035	82.51	73.9811395434424	82.51	65.7412356238691	82.51	113.275991976926	82.51	126.73517715376	82.51	120.372509732003	82.51	55.5255113765502	82.51	54.5291004138255	82.51	56.9266703170432
82.6	66.6461686367864	82.6	96.4623800855652	82.6	77.1398591600775	82.6	75.7964621631347	82.6	73.9125259527091	82.6	65.3475772500085	82.6	112.915676263427	82.6	126.444221722785	82.6	119.996825296256	82.6	55.3028618336476	82.6	54.204523338743	82.6	56.6880571600804
82.72	66.5146256794277	82.72	96.1886907049666	82.72	76.8527220295252	82.72	75.457424126195	82.72	73.5059973673488	82.72	65.0630930225293	82.72	112.262494001189	82.72	126.166880366114	82.72	119.857701174139	82.72	55.002716529521	82.72	54.110262088983	82.72	56.4231762957432
82.84	66.2905562958903	82.84	95.6212566498857	82.84	76.6296617458037	82.84	75.0619964673959	82.84	73.0943912952392	82.84	64.8919644610468	82.84	112.159557615891	82.84	125.893094357494	82.84	119.345488670779	82.84	55.0712122560571	82.84	53.9223808297419	82.84	56.2698054298037
82.93	66.0147766998295	82.93	95.4149162476687	82.93	76.3722838642741	82.93	75.0448007502058	82.93	73.0600901055581	82.93	64.6866085464552	82.93	111.696372596275	82.93	125.242832076865	82.93	119.225971873057	82.93	54.7116035386948	82.93	53.5807759298289	82.93	55.980107639939
83.01	65.7734705787842	83.01	95.0710183119949	83.01	76.1320688836803	83.01	74.7697267036099	83.01	72.7170864128106	83.01	64.4812567338954	83.01	111.627753808786	83.01	124.951932391691	83.01	118.543024603265	83.01	54.3519989233643	83.01	53.2904095087853	83.01	55.8267367739994
83.13	65.5666338307227	83.13	94.692728941941	83.13	75.8403734043425	83.13	74.4774569398239	83.13	72.5455804644051	83.13	64.1561132874851	83.13	111.233187576659	83.13	124.934818715136	83.13	118.49179843049	83.13	54.3006250774464	83.13	53.3245712293861	83.13	55.6392821260627
83.22	65.3942705576768	83.22	94.2456567031268	83.22	75.5829955228128	83.22	74.4086822751273	83.22	72.2883256438287	83.22	63.7625151348564	83.22	110.75284786017	83.22	124.421457642879	83.22	118.355208976532	83.22	54.095137897838	83.22	52.8634044094019	83.22	55.4347917401751
83.37	65.0667848511245	83.37	94.0221205837198	83.37	75.2741453466026	83.37	73.9616838728851	83.37	71.9796231407623	83.37	63.6769508541152	83.37	110.529828596766	83.37	123.839650068468	83.37	117.894222645946	83.37	53.8040249070119	83.37	52.6413614295601	83.37	55.1621337902931
83.47	65.0323113761089	83.47	93.7642012339962	83.47	74.9824498672648	83.47	73.6694141090991	83.47	71.7395230170582	83.47	63.3518074077049	83.47	110.083798274023	83.47	123.49740935363	83.47	117.22834803239	83.47	53.6156596080217	83.47	52.4876377888881	83.47	54.8213082764168
83.58	64.8427113655552	83.58	93.2311586132954	83.58	74.6564367901188	83.58	73.5490687009594	83.58	71.5165693861628	83.58	63.0780008889267	83.58	109.980870092789	83.58	123.138054962238	83.58	117.040532405657	83.58	53.4615421722995	83.58	52.2485139487457	83.58	54.8042684364341
83.7	64.3840482271303	83.7	92.9752347448772	83.7	74.5413122477761	83.7	73.2276379196697	83.7	71.3505513437452	83.7	62.8623733447036	83.7	109.568400527242	83.7	122.844196372512	83.7	116.782416715979	83.7	53.1103812707129	83.7	52.2228999348612	83.7	54.4886233347291
83.8	64.3151166424618	83.8	92.8205067765781	83.8	74.3011283088604	83.8	73.0901192647084	83.8	71.3848469295724	83.8	62.7083836214952	83.8	108.968076024886	83.8	122.690206649303	83.8	116.441002969675	83.8	53.0932621873306	83.8	51.8471988054525	83.8	54.2500881431828
83.87	64.0153725773729	83.87	92.3542098528572	83.87	74.1073716333149	83.87	72.8957545086908	83.87	70.8477084934766	83.87	62.393486642997	83.87	108.882953084833	83.87	122.248234026098	83.87	116.357585135865	83.87	52.6909590957206	83.87	51.7873471287615	83.87	54.0033344267709
84.02	63.8498130658435	84.02	92.0640516402506	84.02	73.8379287307508	84.02	72.5916233685374	84.02	70.6646560326475	84.02	62.2635212311676	84.02	108.419207205356	84.02	121.595216922525	84.02	115.365527521462	84.02	52.4084086220832	84.02	51.5568798221513	84.02	53.8411659846901
84.12	63.8153452228285	84.12	91.7717804088206	84.12	73.5977447918351	84.12	72.4712976214675	84.12	70.4760344119595	84.12	61.9384309040918	84.12	108.299135742706	84.12	121.475457163358	84.12	115.399667255548	84.12	52.3056818177046	84.12	51.1982526611472	84.12	53.6878242766169
84.24	63.5051469397779	84.24	91.6342453484128	84.24	73.3404171613674	84.24	72.2306379246045	84.24	70.0987911705835	84.24	61.9555417847509	84.24	108.093313011404	84.24	120.979290840585	84.24	115.246030249438	84.24	52.1515895604558	84.24	51.2153307309133	84.24	53.3470544440858
84.32	63.1260088693356	84.32	90.9809394567104	84.32	73.0830813281766	84.32	71.7493349363248	84.32	69.9273132414474	84.32	61.4764617344668	84.32	107.733115028901	84.32	120.756865797463	84.32	114.580264421149	84.32	51.9118895822108	84.32	50.9250158489737	84.32	53.0744410388779
84.45	62.9778527809959	84.45	90.5535321612852	84.45	72.7623860703191	84.45	71.4969946325948	84.45	69.521568430978	84.45	61.244022930228	84.45	107.252483628202	84.45	120.258163538891	84.45	114.117779620195	84.45	51.5781554566572	84.45	50.5239783451461	84.45	52.8443096230335
84.57	62.7710877052524	84.57	90.3300772704159	84.57	72.3850240194242	84.57	71.6001188268909	84.57	69.4701375559636	84.57	61.2269148445511	84.57	106.960940852726	84.57	119.916034630886	84.57	113.930025351066	84.57	51.424092470348	84.57	50.4556772245721	84.57	52.6398819415459
84.66	62.5815496352445	84.66	90.0378537801213	84.66	72.3335685402598	84.66	71.2048203506003	84.66	69.1272377179232	84.66	61.107166446196	84.66	106.566503521687	84.66	119.471265410202	84.66	113.622801530617	84.66	51.2186683207829	84.66	50.0458869038946	84.66	52.5887791218657
84.77	62.305860133792	84.77	89.831580787379	84.77	71.8875937162234	84.77	70.8954641704788	84.77	68.9557960002864	84.77	60.5597323086844	84.77	106.257819855001	84.77	119.3002009562	84.77	113.503323777913	84.77	51.0132441712178	84.77	49.8922134832947	84.77	52.3843514403781
84.86	62.2369398087747	84.86	89.4190348018945	84.86	71.8875937162234	84.86	70.6720338837594	84.86	68.8529260488743	84.86	60.5597323086844	84.86	105.846233431368	84.86	118.923864078224	84.86	112.957144452054	84.86	50.9105341467811	84.86	49.8922134832947	84.86	52.1799237588906
84.98	61.9784773130578	84.98	89.1783898115146	84.98	71.6302999176345	84.98	70.379859601765	84.98	68.4414544446091	84.98	60.3373394969594	84.98	105.640436118861	84.98	118.290922317862	84.98	112.803524340446	84.98	50.5510470109068	84.98	49.6702430428124	84.98	51.7881067698339
85.08	61.7544811308871	85.08	88.8174141245615	85.08	71.3386997324748	85.08	70.2079914121937	85.08	68.4585994365112	85.08	60.1149425845427	85.08	105.177402417448	85.08	118.273814232185	85.08	112.410956924812	85.08	50.4654532735303	85.08	49.4824231626172	85.08	51.4133240540039
85.19	61.5204358739247	85.19	88.4591709448592	85.19	71.0355044320647	85.19	69.9903186345513	85.19	68.0702988518469	85.19	60.0367076277884	85.19	104.920168702062	85.19	117.74138836636	85.19	112.068360184344	85.19	50.200476149654	85.19	49.1670451150935	85.19	51.4560258737757
85.32	61.4615605230073	85.32	88.3017275420142	85.32	70.978494975557	85.32	69.7783209382655	85.32	67.99569285654	85.32	59.9096578584947	85.32	104.64577234566	85.32	117.48692430488	85.32	112.120800183123	85.32	50.0203724002796	85.32	49.0214070015092	85.32	51.2600032928882
85.41	61.3237157722811	85.41	87.7172887628083	85.41	70.4982137649499	85.41	69.5205186539086	85.41	67.6528012198829	85.41	59.4819762200299	85.41	104.388527755371	85.41	117.196111452522	85.41	111.284464115575	85.41	49.6437607759616	85.41	48.7140601603094	85.41	50.902254850285
85.52	60.9691469214857	85.52	87.5310981745469	85.52	70.3666514500092	85.52	69.1654844171351	85.52	67.4360500551148	85.52	59.5235734796882	85.52	104.062837710609	85.52	116.817792820026	85.52	111.198023923241	85.52	49.6014219414072	85.52	48.4500291751002	85.52	50.6895513689062
85.61	60.7279549297772	85.61	87.1529941496032	85.61	69.9378957537995	85.61	68.9592779127921	85.61	67.1617790862511	85.61	59.0275446231958	85.61	103.5827333394	85.61	116.475719788047	85.61	110.549539850272	85.61	49.2591070081328	85.61	48.3475942265078	85.61	50.4170270093965
85.73	60.4867670380906	85.73	86.9123884610346	85.73	69.8007008190492	85.73	68.753067308427	85.73	66.9389346928035	85.73	58.7367669659302	85.73	103.205506719155	85.73	116.013926114902	85.73	110.242366205197	85.73	49.0537205081813	85.73	48.159805020799	85.73	50.5362556479278
85.82	60.4350821612912	85.82	86.4483479758566	85.82	69.4234003984093	85.82	68.6671513483024	85.82	66.7503746829666	85.82	58.7025604827367	85.82	103.068336384537	85.82	115.637642499707	85.82	109.883991485914	85.82	48.745636658232	85.82	47.8695849665197	85.82	50.1785656323118
85.92	60.1766659773382	85.92	86.0358693668191	85.92	69.337644339141	85.92	68.4437575519124	85.92	66.5618146731297	85.92	58.5486169582891	85.92	102.553939429674	85.92	115.244261792949	85.92	109.747468954765	85.92	48.6942879832332	85.92	47.8695849665197	85.92	50.076368484993
86.04	60.021615446962	86.04	85.9327538145817	86.04	69.0460917777254	86.04	68.1344477953978	86.04	66.2018368452613	86.04	58.3604710506699	86.04	102.553939429674	86.04	115.158743534954	86.04	109.320828869885	86.04	48.5573636499322	86.04	47.715936643653	86.04	49.8549426991427
86.19	59.6845425959582	86.19	85.5578638881706	86.19	68.8461977003958	86.19	67.7625174809507	86.19	66.0196367902886	86.19	57.9918051845514	86.19	102.228602141014	86.19	114.644015774466	86.19	109.115292903915	86.19	48.3611923577261	86.19	47.2302097102785	86.19	49.5572932189548
86.28	59.694290193965	86.28	85.3484104851193	86.28	68.7888482000523	86.28	67.3439840620535	86.28	65.7218636747554	86.28	57.8815433857632	86.28	101.782339897357	86.28	114.389079213002	86.28	108.689417288348	86.28	48.0610067916831	86.28	46.9818441122058	86.28	49.3439610625703
86.36	59.3744921722176	86.36	84.9908004627795	86.36	68.2631959926514	86.36	67.2299009142566	86.36	65.4369056398065	86.36	57.7865834018439	86.36	101.405698128775	86.36	113.857374634062	86.36	108.330414485068	86.36	47.9504823344014	86.36	46.94003294725	86.36	49.0634237316853
86.48	59.2119103105699	86.48	84.6265770193257	86.48	68.0342432587505	86.48	67.2065103258102	86.48	65.5161614731131	86.48	57.5223486620887	86.48	101.027886656868	86.48	113.56810721627	86.48	107.853209610021	86.48	47.5475323417604	86.48	46.8452682807712	86.48	48.7478137698916
